serverid,servername,gamescore,topn,ones,serverProbability,serverFrequency
887,Jan Hernych,0-15,10,1,.69999999,10
887,Jan Hernych,0-30,10,1,.66666669,3
887,Jan Hernych,0-40,10,1,1,1
887,Jan Hernych,15-0,10,1,.42857143,7
887,Jan Hernych,15-15,10,1,.54545456,11
887,Jan Hernych,15-30,10,1,.71428573,7
887,Jan Hernych,15-40,10,1,.33333334,3
887,Jan Hernych,30-0,10,1,.66666669,3
887,Jan Hernych,30-15,10,1,.71428573,7
887,Jan Hernych,30-30,10,1,.42857143,7
887,Jan Hernych,30-40,10,1,.60000002,5
887,Jan Hernych,40-0,10,1,0,2
887,Jan Hernych,40-15,10,1,.71428573,7
887,Jan Hernych,40-30,10,1,.80000001,5
887,Jan Hernych,40-40,10,1,.5,4
887,Jan Hernych,40-50,10,1,0,4
887,Jan Hernych,50-40,10,1,0,2
0,Sam Querrey,0-0,5,1,.60909092,110
0,Sam Querrey,0-15,5,1,.46511629,43
0,Sam Querrey,0-30,5,1,.43478259,23
0,Sam Querrey,0-40,5,1,.61538464,13
0,Sam Querrey,15-0,5,1,.67164177,67
0,Sam Querrey,15-15,5,1,.61904764,42
0,Sam Querrey,15-30,5,1,.46153846,26
0,Sam Querrey,15-40,5,1,.54545456,22
0,Sam Querrey,30-0,5,1,.55555558,45
0,Sam Querrey,30-15,5,1,.56521738,46
0,Sam Querrey,30-30,5,1,.53125,32
0,Sam Querrey,30-40,5,1,.66666669,27
0,Sam Querrey,40-0,5,1,.63999999,25
0,Sam Querrey,40-15,5,1,.54285717,35
0,Sam Querrey,40-30,5,1,.4848485,33
0,Sam Querrey,40-40,5,1,.65714288,35
0,Sam Querrey,40-50,5,1,.47368422,19
0,Sam Querrey,50-40,5,1,.51999998,25
7,Blaz Rola,0-0,5,1,.2,10
7,Blaz Rola,0-15,5,1,.5,8
7,Blaz Rola,0-30,5,1,.75,4
7,Blaz Rola,0-40,5,1,1,1
7,Blaz Rola,15-0,5,1,0,2
7,Blaz Rola,15-15,5,1,.33333334,6
7,Blaz Rola,15-30,5,1,.42857143,7
7,Blaz Rola,15-40,5,1,.2,5
7,Blaz Rola,30-15,5,1,1,2
7,Blaz Rola,30-30,5,1,0,3
7,Blaz Rola,30-40,5,1,.5,4
7,Blaz Rola,40-15,5,1,.5,2
7,Blaz Rola,40-30,5,1,1,1
7,Blaz Rola,40-40,5,1,.5,2
7,Blaz Rola,40-50,5,1,.5,2
7,Blaz Rola,50-40,5,1,0,1
10,Jan Hajek,0-0,5,1,.29411766,17
10,Jan Hajek,0-15,5,1,.66666669,12
10,Jan Hajek,0-30,5,1,.75,4
10,Jan Hajek,0-40,5,1,1,1
10,Jan Hajek,15-0,5,1,.40000001,5
10,Jan Hajek,15-15,5,1,.18181819,11
10,Jan Hajek,15-30,5,1,.5,12
10,Jan Hajek,15-40,5,1,.2857143,7
10,Jan Hajek,30-0,5,1,1,2
10,Jan Hajek,30-15,5,1,.5,2
10,Jan Hajek,30-30,5,1,.71428573,7
10,Jan Hajek,30-40,5,1,.75,4
10,Jan Hajek,40-0,5,1,.5,2
10,Jan Hajek,40-15,5,1,1,2
10,Jan Hajek,40-30,5,1,.80000001,5
10,Jan Hajek,40-40,5,1,.5,4
10,Jan Hajek,40-50,5,1,1,2
10,Jan Hajek,50-40,5,1,1,3
11,Florian Mayer,0-0,5,1,.65671641,134
11,Florian Mayer,0-15,5,1,.56521738,46
11,Florian Mayer,0-30,5,1,.55000001,20
11,Florian Mayer,0-40,5,1,.66666669,9
11,Florian Mayer,15-0,5,1,.625,88
11,Florian Mayer,15-15,5,1,.59322035,59
11,Florian Mayer,15-30,5,1,.51428574,35
11,Florian Mayer,15-40,5,1,.47826087,23
11,Florian Mayer,30-0,5,1,.72727275,55
11,Florian Mayer,30-15,5,1,.60000002,50
11,Florian Mayer,30-30,5,1,.5,38
11,Florian Mayer,30-40,5,1,.5,30
11,Florian Mayer,40-0,5,1,.57499999,40
11,Florian Mayer,40-15,5,1,.63829786,47
11,Florian Mayer,40-30,5,1,.55555558,36
11,Florian Mayer,40-40,5,1,.67741936,31
11,Florian Mayer,40-50,5,1,.66666669,18
11,Florian Mayer,50-40,5,1,.53846157,26
22,Julien Benneteau,0-0,5,1,.64444447,135
22,Julien Benneteau,0-15,5,1,.52083331,48
22,Julien Benneteau,0-30,5,1,.47826087,23
22,Julien Benneteau,0-40,5,1,.16666667,12
22,Julien Benneteau,15-0,5,1,.50574714,87
22,Julien Benneteau,15-15,5,1,.63235295,68
22,Julien Benneteau,15-30,5,1,.6111111,36
22,Julien Benneteau,15-40,5,1,.6875,16
22,Julien Benneteau,30-0,5,1,.59090906,44
22,Julien Benneteau,30-15,5,1,.52459013,61
22,Julien Benneteau,30-30,5,1,.56862748,51
22,Julien Benneteau,30-40,5,1,.42424244,33
22,Julien Benneteau,40-0,5,1,.53846157,26
22,Julien Benneteau,40-15,5,1,.5,44
22,Julien Benneteau,40-30,5,1,.50980395,51
22,Julien Benneteau,40-40,5,1,.64102566,39
22,Julien Benneteau,40-50,5,1,.55000001,20
22,Julien Benneteau,50-40,5,1,.73333335,30
31,Igor Andreev,40-15,5,1,1,1
41,Nikolay Davydenko,0-0,5,1,.5106383,94
41,Nikolay Davydenko,0-15,5,1,.5,46
41,Nikolay Davydenko,0-30,5,1,.52173913,23
41,Nikolay Davydenko,0-40,5,1,.45454547,11
41,Nikolay Davydenko,15-0,5,1,.5625,48
41,Nikolay Davydenko,15-15,5,1,.59090906,44
41,Nikolay Davydenko,15-30,5,1,.53333336,30
41,Nikolay Davydenko,15-40,5,1,.36842105,19
41,Nikolay Davydenko,30-0,5,1,.55555558,27
41,Nikolay Davydenko,30-15,5,1,.44736841,38
41,Nikolay Davydenko,30-30,5,1,.43243244,37
41,Nikolay Davydenko,30-40,5,1,.75,28
41,Nikolay Davydenko,40-0,5,1,.60000002,15
41,Nikolay Davydenko,40-15,5,1,.69565219,23
41,Nikolay Davydenko,40-30,5,1,.65217394,23
41,Nikolay Davydenko,40-40,5,1,.44827586,29
41,Nikolay Davydenko,40-50,5,1,.64705884,17
41,Nikolay Davydenko,50-40,5,1,.63636363,22
47,Thanasi Kokkinakis,0-0,5,1,.5,28
47,Thanasi Kokkinakis,0-15,5,1,.5,14
47,Thanasi Kokkinakis,0-30,5,1,.2857143,7
47,Thanasi Kokkinakis,0-40,5,1,.80000001,5
47,Thanasi Kokkinakis,15-0,5,1,.85714287,14
47,Thanasi Kokkinakis,15-15,5,1,.66666669,9
47,Thanasi Kokkinakis,15-30,5,1,.60000002,5
47,Thanasi Kokkinakis,15-40,5,1,.33333334,6
47,Thanasi Kokkinakis,30-0,5,1,.66666669,12
47,Thanasi Kokkinakis,30-15,5,1,.69999999,10
47,Thanasi Kokkinakis,30-30,5,1,.5,6
47,Thanasi Kokkinakis,30-40,5,1,.60000002,5
47,Thanasi Kokkinakis,40-0,5,1,.875,8
47,Thanasi Kokkinakis,40-15,5,1,.625,8
47,Thanasi Kokkinakis,40-30,5,1,.83333331,6
47,Thanasi Kokkinakis,40-40,5,1,.75,4
47,Thanasi Kokkinakis,40-50,5,1,.5,2
47,Thanasi Kokkinakis,50-40,5,1,.33333334,3
49,Evgeny Donskoy,0-0,5,1,.35714287,14
49,Evgeny Donskoy,0-15,5,1,.44444445,9
49,Evgeny Donskoy,0-30,5,1,.80000001,5
49,Evgeny Donskoy,0-40,5,1,0,1
49,Evgeny Donskoy,15-0,5,1,.60000002,5
49,Evgeny Donskoy,15-15,5,1,.33333334,6
49,Evgeny Donskoy,15-30,5,1,.5,8
49,Evgeny Donskoy,15-40,5,1,.75,4
49,Evgeny Donskoy,30-0,5,1,1,3
49,Evgeny Donskoy,30-15,5,1,.5,2
49,Evgeny Donskoy,30-30,5,1,.60000002,5
49,Evgeny Donskoy,30-40,5,1,.40000001,5
49,Evgeny Donskoy,40-0,5,1,.33333334,3
49,Evgeny Donskoy,40-15,5,1,1,3
49,Evgeny Donskoy,40-30,5,1,.33333334,3
49,Evgeny Donskoy,40-40,5,1,.75,4
49,Evgeny Donskoy,40-50,5,1,1,2
49,Evgeny Donskoy,50-40,5,1,.33333334,3
50,Benjamin Becker,0-0,5,1,.51785713,56
50,Benjamin Becker,0-15,5,1,.51851851,27
50,Benjamin Becker,0-30,5,1,.46153846,13
50,Benjamin Becker,0-40,5,1,.5714286,7
50,Benjamin Becker,15-0,5,1,.51724136,29
50,Benjamin Becker,15-15,5,1,.4642857,28
50,Benjamin Becker,15-30,5,1,.61904764,21
50,Benjamin Becker,15-40,5,1,.75,12
50,Benjamin Becker,30-0,5,1,.33333334,15
50,Benjamin Becker,30-15,5,1,.69565219,23
50,Benjamin Becker,30-30,5,1,.60000002,20
50,Benjamin Becker,30-40,5,1,.52941179,17
50,Benjamin Becker,40-0,5,1,.80000001,5
50,Benjamin Becker,40-15,5,1,.7647059,17
50,Benjamin Becker,40-30,5,1,.625,16
50,Benjamin Becker,40-40,5,1,.53333336,15
50,Benjamin Becker,40-50,5,1,.60000002,10
50,Benjamin Becker,50-40,5,1,.5,12
54,Dustin Brown,0-0,5,1,.57575756,33
54,Dustin Brown,0-15,5,1,.5,14
54,Dustin Brown,0-30,5,1,.85714287,7
54,Dustin Brown,0-40,5,1,0,1
54,Dustin Brown,15-0,5,1,.63157892,19
54,Dustin Brown,15-15,5,1,.71428573,14
54,Dustin Brown,15-30,5,1,.5,10
54,Dustin Brown,15-40,5,1,.40000001,5
54,Dustin Brown,30-0,5,1,.66666669,12
54,Dustin Brown,30-15,5,1,.5714286,14
54,Dustin Brown,30-30,5,1,.63636363,11
54,Dustin Brown,30-40,5,1,.83333331,6
54,Dustin Brown,40-0,5,1,.625,8
54,Dustin Brown,40-15,5,1,.81818181,11
54,Dustin Brown,40-30,5,1,.33333334,9
54,Dustin Brown,40-40,5,1,.81818181,11
54,Dustin Brown,40-50,5,1,.75,4
54,Dustin Brown,50-40,5,1,.44444445,9
64,Facundo Arguello,0-0,5,1,.44999999,20
64,Facundo Arguello,0-15,5,1,.45454547,11
64,Facundo Arguello,0-30,5,1,.16666667,6
64,Facundo Arguello,0-40,5,1,.2,5
64,Facundo Arguello,15-0,5,1,.44444445,9
64,Facundo Arguello,15-15,5,1,.69999999,10
64,Facundo Arguello,15-30,5,1,.75,4
64,Facundo Arguello,15-40,5,1,.5,2
64,Facundo Arguello,30-0,5,1,1,4
64,Facundo Arguello,30-15,5,1,.42857143,7
64,Facundo Arguello,30-30,5,1,.5714286,7
64,Facundo Arguello,30-40,5,1,.75,4
64,Facundo Arguello,40-0,5,1,.75,4
64,Facundo Arguello,40-15,5,1,.25,4
64,Facundo Arguello,40-30,5,1,.5714286,7
64,Facundo Arguello,40-40,5,1,.33333334,6
64,Facundo Arguello,40-50,5,1,0,5
64,Facundo Arguello,50-40,5,1,0,2
68,Alexander Zverev,0-0,5,1,.55555558,9
68,Alexander Zverev,0-15,5,1,.5,4
68,Alexander Zverev,0-30,5,1,.5,2
68,Alexander Zverev,0-40,5,1,1,1
68,Alexander Zverev,15-0,5,1,0,5
68,Alexander Zverev,15-15,5,1,.85714287,7
68,Alexander Zverev,15-30,5,1,.5,2
68,Alexander Zverev,15-40,5,1,.5,2
68,Alexander Zverev,30-15,5,1,.66666669,6
68,Alexander Zverev,30-30,5,1,.66666669,3
68,Alexander Zverev,30-40,5,1,0,2
68,Alexander Zverev,40-15,5,1,1,4
68,Alexander Zverev,40-30,5,1,0,2
68,Alexander Zverev,40-40,5,1,0,2
68,Alexander Zverev,40-50,5,1,.5,2
68,Alexander Zverev,50-40,5,1,1,1
87,Joao Souza,0-0,5,1,.57894737,19
87,Joao Souza,0-15,5,1,.5,8
87,Joao Souza,0-30,5,1,0,4
87,Joao Souza,0-40,5,1,.5,4
87,Joao Souza,15-0,5,1,.45454547,11
87,Joao Souza,15-15,5,1,.60000002,10
87,Joao Souza,15-30,5,1,.5,4
87,Joao Souza,15-40,5,1,.5,4
87,Joao Souza,30-0,5,1,.80000001,5
87,Joao Souza,30-15,5,1,.85714287,7
87,Joao Souza,30-30,5,1,0,3
87,Joao Souza,30-40,5,1,.2,5
87,Joao Souza,40-0,5,1,.75,4
87,Joao Souza,40-15,5,1,1,7
87,Joao Souza,40-40,5,1,1,1
87,Joao Souza,40-50,5,1,0,1
87,Joao Souza,50-40,5,1,0,1
96,Alejandro Falla,0-0,5,1,.70833331,48
96,Alejandro Falla,0-15,5,1,.5714286,14
96,Alejandro Falla,0-30,5,1,.66666669,6
96,Alejandro Falla,0-40,5,1,0,2
96,Alejandro Falla,15-0,5,1,.41176471,34
96,Alejandro Falla,15-15,5,1,.60714287,28
96,Alejandro Falla,15-30,5,1,.66666669,15
96,Alejandro Falla,15-40,5,1,0,5
96,Alejandro Falla,30-0,5,1,.42857143,14
96,Alejandro Falla,30-15,5,1,.63999999,25
96,Alejandro Falla,30-30,5,1,.52631581,19
96,Alejandro Falla,30-40,5,1,.44444445,9
96,Alejandro Falla,40-0,5,1,.66666669,6
96,Alejandro Falla,40-15,5,1,.72222221,18
96,Alejandro Falla,40-30,5,1,.60000002,15
96,Alejandro Falla,40-40,5,1,.30000001,10
96,Alejandro Falla,40-50,5,1,.80000001,10
96,Alejandro Falla,50-40,5,1,.2857143,7
99,Marco Chiudinelli,0-0,5,1,.55555558,9
99,Marco Chiudinelli,0-15,5,1,.5,4
99,Marco Chiudinelli,0-30,5,1,.5,2
99,Marco Chiudinelli,0-40,5,1,1,1
99,Marco Chiudinelli,15-0,5,1,.80000001,5
99,Marco Chiudinelli,15-15,5,1,.66666669,3
99,Marco Chiudinelli,15-30,5,1,.5,2
99,Marco Chiudinelli,15-40,5,1,0,2
99,Marco Chiudinelli,30-0,5,1,.75,4
99,Marco Chiudinelli,30-15,5,1,.66666669,3
99,Marco Chiudinelli,30-30,5,1,.5,2
99,Marco Chiudinelli,30-40,5,1,1,1
99,Marco Chiudinelli,40-0,5,1,.33333334,3
99,Marco Chiudinelli,40-15,5,1,0,4
99,Marco Chiudinelli,40-30,5,1,.60000002,5
99,Marco Chiudinelli,40-40,5,1,.33333334,3
99,Marco Chiudinelli,40-50,5,1,1,2
99,Marco Chiudinelli,50-40,5,1,1,3
104,Juan Carlos Ferrero,0-0,5,1,.61538464,13
104,Juan Carlos Ferrero,0-15,5,1,.2,5
104,Juan Carlos Ferrero,0-30,5,1,1,4
104,Juan Carlos Ferrero,15-0,5,1,.75,8
104,Juan Carlos Ferrero,15-15,5,1,.33333334,3
104,Juan Carlos Ferrero,15-30,5,1,.5,6
104,Juan Carlos Ferrero,15-40,5,1,.33333334,3
104,Juan Carlos Ferrero,30-0,5,1,.66666669,6
104,Juan Carlos Ferrero,30-15,5,1,.66666669,3
104,Juan Carlos Ferrero,30-30,5,1,.5,4
104,Juan Carlos Ferrero,30-40,5,1,1,3
104,Juan Carlos Ferrero,40-0,5,1,.25,4
104,Juan Carlos Ferrero,40-15,5,1,.60000002,5
104,Juan Carlos Ferrero,40-30,5,1,.75,4
104,Juan Carlos Ferrero,40-40,5,1,.25,4
104,Juan Carlos Ferrero,40-50,5,1,.33333334,3
104,Juan Carlos Ferrero,50-40,5,1,1,2
120,Tobias Kamke,0-0,5,1,.5,46
120,Tobias Kamke,0-15,5,1,.60869563,23
120,Tobias Kamke,0-30,5,1,.11111111,9
120,Tobias Kamke,0-40,5,1,.625,8
120,Tobias Kamke,15-0,5,1,.65217394,23
120,Tobias Kamke,15-15,5,1,.63636363,22
120,Tobias Kamke,15-30,5,1,.55555558,9
120,Tobias Kamke,15-40,5,1,.66666669,9
120,Tobias Kamke,30-0,5,1,.40000001,15
120,Tobias Kamke,30-15,5,1,.39130434,23
120,Tobias Kamke,30-30,5,1,.42105263,19
120,Tobias Kamke,30-40,5,1,.58823532,17
120,Tobias Kamke,40-0,5,1,.33333334,6
120,Tobias Kamke,40-15,5,1,.76923078,13
120,Tobias Kamke,40-30,5,1,.72727275,11
120,Tobias Kamke,40-40,5,1,.61538464,13
120,Tobias Kamke,40-50,5,1,.2857143,7
120,Tobias Kamke,50-40,5,1,.5,10
133,Tim Smyczek,0-0,5,1,.52380955,42
133,Tim Smyczek,0-15,5,1,.55000001,20
133,Tim Smyczek,0-30,5,1,.33333334,9
133,Tim Smyczek,0-40,5,1,.66666669,6
133,Tim Smyczek,15-0,5,1,.63636363,22
133,Tim Smyczek,15-15,5,1,.47368422,19
133,Tim Smyczek,15-30,5,1,.53846157,13
133,Tim Smyczek,15-40,5,1,.60000002,10
133,Tim Smyczek,30-0,5,1,.64285713,14
133,Tim Smyczek,30-15,5,1,.42857143,14
133,Tim Smyczek,30-30,5,1,.66666669,15
133,Tim Smyczek,30-40,5,1,.72727275,11
133,Tim Smyczek,40-0,5,1,.77777779,9
133,Tim Smyczek,40-15,5,1,.5,8
133,Tim Smyczek,40-30,5,1,.5714286,14
133,Tim Smyczek,40-40,5,1,.64285713,14
133,Tim Smyczek,40-50,5,1,.42857143,7
133,Tim Smyczek,50-40,5,1,.72727275,11
134,Eduardo Schwank,0-0,5,1,.53846157,13
134,Eduardo Schwank,0-15,5,1,.16666667,6
134,Eduardo Schwank,0-30,5,1,.80000001,5
134,Eduardo Schwank,0-40,5,1,1,1
134,Eduardo Schwank,15-0,5,1,.42857143,7
134,Eduardo Schwank,15-15,5,1,.80000001,5
134,Eduardo Schwank,15-30,5,1,.80000001,5
134,Eduardo Schwank,15-40,5,1,1,2
134,Eduardo Schwank,30-0,5,1,.33333334,3
134,Eduardo Schwank,30-15,5,1,.5,6
134,Eduardo Schwank,30-30,5,1,.42857143,7
134,Eduardo Schwank,30-40,5,1,.33333334,6
134,Eduardo Schwank,40-0,5,1,1,1
134,Eduardo Schwank,40-15,5,1,.66666669,3
134,Eduardo Schwank,40-30,5,1,.5,4
134,Eduardo Schwank,40-40,5,1,1,4
134,Eduardo Schwank,40-50,5,1,0,1
134,Eduardo Schwank,50-40,5,1,.75,4
142,Lukasz Kubot,0-0,5,1,.85714287,7
142,Lukasz Kubot,0-15,5,1,1,1
142,Lukasz Kubot,15-0,5,1,.33333334,6
142,Lukasz Kubot,15-15,5,1,.2,5
142,Lukasz Kubot,15-30,5,1,.25,4
142,Lukasz Kubot,15-40,5,1,.66666669,3
142,Lukasz Kubot,30-0,5,1,.5,2
142,Lukasz Kubot,30-15,5,1,.5,2
142,Lukasz Kubot,30-30,5,1,1,2
142,Lukasz Kubot,30-40,5,1,0,2
142,Lukasz Kubot,40-0,5,1,1,1
142,Lukasz Kubot,40-15,5,1,0,1
142,Lukasz Kubot,40-30,5,1,.66666669,3
142,Lukasz Kubot,40-40,5,1,0,1
142,Lukasz Kubot,40-50,5,1,1,1
151,Novak Djokovic,0-0,5,1,.65594405,715
151,Novak Djokovic,0-15,5,1,.62151396,251
151,Novak Djokovic,0-30,5,1,.64210528,95
151,Novak Djokovic,0-40,5,1,.58823532,34
151,Novak Djokovic,15-0,5,1,.64818764,469
151,Novak Djokovic,15-15,5,1,.65644169,326
151,Novak Djokovic,15-30,5,1,.61271673,173
151,Novak Djokovic,15-40,5,1,.63953489,86
151,Novak Djokovic,30-0,5,1,.65131581,304
151,Novak Djokovic,30-15,5,1,.65203762,319
151,Novak Djokovic,30-30,5,1,.65437788,217
151,Novak Djokovic,30-40,5,1,.56589144,129
151,Novak Djokovic,40-0,5,1,.64141417,198
151,Novak Djokovic,40-15,5,1,.6738351,279
151,Novak Djokovic,40-30,5,1,.64069265,231
151,Novak Djokovic,40-40,5,1,.67307693,156
151,Novak Djokovic,40-50,5,1,.47692308,65
151,Novak Djokovic,50-40,5,1,.64566928,127
152,Dominic Thiem,0-0,5,1,.63043481,46
152,Dominic Thiem,0-15,5,1,.41176471,17
152,Dominic Thiem,0-30,5,1,.69999999,10
152,Dominic Thiem,0-40,5,1,.33333334,3
152,Dominic Thiem,15-0,5,1,.48275861,29
152,Dominic Thiem,15-15,5,1,.5,22
152,Dominic Thiem,15-30,5,1,.66666669,18
152,Dominic Thiem,15-40,5,1,.5714286,7
152,Dominic Thiem,30-0,5,1,.71428573,14
152,Dominic Thiem,30-15,5,1,.66666669,15
152,Dominic Thiem,30-30,5,1,.47058824,17
152,Dominic Thiem,30-40,5,1,.53846157,13
152,Dominic Thiem,40-0,5,1,.60000002,10
152,Dominic Thiem,40-15,5,1,.5,14
152,Dominic Thiem,40-30,5,1,.66666669,15
152,Dominic Thiem,40-40,5,1,.58333331,12
152,Dominic Thiem,40-50,5,1,.5,6
152,Dominic Thiem,50-40,5,1,.44444445,9
159,Carlos Berlocq,0-0,5,1,.5138889,72
159,Carlos Berlocq,0-15,5,1,.48571429,35
159,Carlos Berlocq,0-30,5,1,.55555558,18
159,Carlos Berlocq,0-40,5,1,.75,8
159,Carlos Berlocq,15-0,5,1,.64864862,37
159,Carlos Berlocq,15-15,5,1,.5,30
159,Carlos Berlocq,15-30,5,1,.40000001,25
159,Carlos Berlocq,15-40,5,1,.5714286,21
159,Carlos Berlocq,30-0,5,1,.625,24
159,Carlos Berlocq,30-15,5,1,.54166669,24
159,Carlos Berlocq,30-30,5,1,.61904764,21
159,Carlos Berlocq,30-40,5,1,.69999999,20
159,Carlos Berlocq,40-0,5,1,.73333335,15
159,Carlos Berlocq,40-15,5,1,.64705884,17
159,Carlos Berlocq,40-30,5,1,.47368422,19
159,Carlos Berlocq,40-40,5,1,.5,24
159,Carlos Berlocq,40-50,5,1,.38461539,13
159,Carlos Berlocq,50-40,5,1,.5,16
174,John Isner,0-0,5,1,.54693878,245
174,John Isner,0-15,5,1,.5945946,111
174,John Isner,0-30,5,1,.64444447,45
174,John Isner,0-40,5,1,.6875,16
174,John Isner,15-0,5,1,.63432837,134
174,John Isner,15-15,5,1,.68695652,115
174,John Isner,15-30,5,1,.69230771,65
174,John Isner,15-40,5,1,.51612902,31
174,John Isner,30-0,5,1,.72941178,85
174,John Isner,30-15,5,1,.65686274,102
174,John Isner,30-30,5,1,.76249999,80
174,John Isner,30-40,5,1,.85714287,35
174,John Isner,40-0,5,1,.61290324,62
174,John Isner,40-15,5,1,.65934068,91
174,John Isner,40-30,5,1,.69565219,92
174,John Isner,40-40,5,1,.74137932,58
174,John Isner,40-50,5,1,.59090906,22
174,John Isner,50-40,5,1,.64705884,51
183,Roger Federer,0-0,5,1,.66473991,519
183,Roger Federer,0-15,5,1,.72000003,175
183,Roger Federer,0-30,5,1,.69387758,49
183,Roger Federer,0-40,5,1,.73333335,15
183,Roger Federer,15-0,5,1,.65797102,345
183,Roger Federer,15-15,5,1,.63414633,246
183,Roger Federer,15-30,5,1,.55199999,125
183,Roger Federer,15-40,5,1,.68181819,66
183,Roger Federer,30-0,5,1,.70925111,227
183,Roger Federer,30-15,5,1,.64285713,224
183,Roger Federer,30-30,5,1,.6979866,149
183,Roger Federer,30-40,5,1,.6111111,90
183,Roger Federer,40-0,5,1,.69565219,161
183,Roger Federer,40-15,5,1,.62694299,193
183,Roger Federer,40-30,5,1,.63636363,176
183,Roger Federer,40-40,5,1,.72268909,119
183,Roger Federer,40-50,5,1,.63636363,44
183,Roger Federer,50-40,5,1,.58585858,99
190,Marcel Granollers,0-0,5,1,.56862748,102
190,Marcel Granollers,0-15,5,1,.43181819,44
190,Marcel Granollers,0-30,5,1,.56,25
190,Marcel Granollers,0-40,5,1,.36363637,11
190,Marcel Granollers,15-0,5,1,.62068963,58
190,Marcel Granollers,15-15,5,1,.53658539,41
190,Marcel Granollers,15-30,5,1,.5151515,33
190,Marcel Granollers,15-40,5,1,.60000002,20
190,Marcel Granollers,30-0,5,1,.72222221,36
190,Marcel Granollers,30-15,5,1,.46875,32
190,Marcel Granollers,30-30,5,1,.52941179,34
190,Marcel Granollers,30-40,5,1,.4642857,28
190,Marcel Granollers,40-0,5,1,.53846157,26
190,Marcel Granollers,40-15,5,1,.55555558,27
190,Marcel Granollers,40-30,5,1,.60000002,30
190,Marcel Granollers,40-40,5,1,.56,25
190,Marcel Granollers,40-50,5,1,.3888889,18
190,Marcel Granollers,50-40,5,1,.33333334,15
197,Fernando Verdasco,0-0,5,1,.54502368,211
197,Fernando Verdasco,0-15,5,1,.5625,96
197,Fernando Verdasco,0-30,5,1,.52380955,42
197,Fernando Verdasco,0-40,5,1,.64999998,20
197,Fernando Verdasco,15-0,5,1,.56521738,115
197,Fernando Verdasco,15-15,5,1,.56730771,104
197,Fernando Verdasco,15-30,5,1,.56716418,67
197,Fernando Verdasco,15-40,5,1,.5714286,42
197,Fernando Verdasco,30-0,5,1,.53846157,65
197,Fernando Verdasco,30-15,5,1,.66292137,89
197,Fernando Verdasco,30-30,5,1,.4852941,68
197,Fernando Verdasco,30-40,5,1,.66101694,59
197,Fernando Verdasco,40-0,5,1,.5714286,35
197,Fernando Verdasco,40-15,5,1,.62162161,74
197,Fernando Verdasco,40-30,5,1,.59016395,61
197,Fernando Verdasco,40-40,5,1,.46875,64
197,Fernando Verdasco,40-50,5,1,.60526317,38
197,Fernando Verdasco,50-40,5,1,.73469388,49
208,Victor Hanescu,0-0,5,1,.59375,32
208,Victor Hanescu,0-15,5,1,.76923078,13
208,Victor Hanescu,0-30,5,1,.66666669,3
208,Victor Hanescu,0-40,5,1,0,1
208,Victor Hanescu,15-0,5,1,.57894737,19
208,Victor Hanescu,15-15,5,1,.3888889,18
208,Victor Hanescu,15-30,5,1,.53846157,13
208,Victor Hanescu,15-40,5,1,.5,6
208,Victor Hanescu,30-0,5,1,.81818181,11
208,Victor Hanescu,30-15,5,1,.8888889,9
208,Victor Hanescu,30-30,5,1,.5,8
208,Victor Hanescu,30-40,5,1,.2857143,7
208,Victor Hanescu,40-0,5,1,.44444445,9
208,Victor Hanescu,40-15,5,1,.46153846,13
208,Victor Hanescu,40-30,5,1,.81818181,11
208,Victor Hanescu,40-40,5,1,.5,4
208,Victor Hanescu,40-50,5,1,.5,2
208,Victor Hanescu,50-40,5,1,.5,2
211,Grigor Dimitrov,0-0,5,1,.59760958,251
211,Grigor Dimitrov,0-15,5,1,.51485151,101
211,Grigor Dimitrov,0-30,5,1,.67346936,49
211,Grigor Dimitrov,0-40,5,1,.5,16
211,Grigor Dimitrov,15-0,5,1,.66666669,150
211,Grigor Dimitrov,15-15,5,1,.55882353,102
211,Grigor Dimitrov,15-30,5,1,.57692307,78
211,Grigor Dimitrov,15-40,5,1,.60975611,41
211,Grigor Dimitrov,30-0,5,1,.68000001,100
211,Grigor Dimitrov,30-15,5,1,.56179774,89
211,Grigor Dimitrov,30-30,5,1,.5714286,84
211,Grigor Dimitrov,30-40,5,1,.52459013,61
211,Grigor Dimitrov,40-0,5,1,.61764705,68
211,Grigor Dimitrov,40-15,5,1,.57894737,76
211,Grigor Dimitrov,40-30,5,1,.64999998,80
211,Grigor Dimitrov,40-40,5,1,.56666666,60
211,Grigor Dimitrov,40-50,5,1,.54285717,35
211,Grigor Dimitrov,50-40,5,1,.63636363,44
215,Flavio Cipolla,0-0,5,1,.75,8
215,Flavio Cipolla,0-15,5,1,.5,2
215,Flavio Cipolla,0-30,5,1,0,1
215,Flavio Cipolla,0-40,5,1,1,1
215,Flavio Cipolla,15-0,5,1,.5,6
215,Flavio Cipolla,15-15,5,1,.5,4
215,Flavio Cipolla,15-30,5,1,.5,2
215,Flavio Cipolla,15-40,5,1,0,2
215,Flavio Cipolla,30-0,5,1,.33333334,3
215,Flavio Cipolla,30-15,5,1,.5,4
215,Flavio Cipolla,30-30,5,1,0,3
215,Flavio Cipolla,30-40,5,1,.66666669,3
215,Flavio Cipolla,40-0,5,1,1,1
215,Flavio Cipolla,40-15,5,1,.5,2
215,Flavio Cipolla,40-30,5,1,1,1
215,Flavio Cipolla,40-40,5,1,0,2
215,Flavio Cipolla,40-50,5,1,.5,2
